
New Run at  02/25/2015 10:51:55
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; exp3CTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241257800,232198.0;9397.0;233449.0;11721.0;1.24062890621,1437.0 23.0 109536;50056.0 2135.0 109510;1311.0 42.0 109542;1064.0 15.0 109543;949.0 38.0 109544;1218.0 50.0 109417;866.0 22.0 109546;805.0 27.0 109547;785.0 12.0 109548;527.0 11.0 109550;256.0 6.0 109552;2348.0 101.0 109524;2289.0 138.0 109525;844.0 16.0 109545;2015.0 64.0 109529;1853.0 70.0 109530;1608.0 63.0 109531;1615.0 36.0 109533;1631.0 72.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1044;109510 1045;109542 1068;109543 1085;109544 1009;109417 1069;109546 1042;109547 1049;109548 1007;109550 1149;109552 1015;109524 1037;109525 1065;109545 1066;109529 1029;109530 1105;109531 985;109533 1082;109534 1049
data,1241259000,233285.0;9430.0;234553.0;11744.0;1.23865446569,1459.0 23.0 109536;1332.0 43.0 109542;50815.0 2154.0 109510;1088.0 15.0 109543;972.0 38.0 109544;863.0 16.0 109545;882.0 22.0 109546;828.0 27.0 109547;807.0 12.0 109548;550.0 11.0 109550;274.0 6.0 109552;2363.0 101.0 109524;2311.0 139.0 109525;1232.0 51.0 109417;2036.0 65.0 109529;1873.0 70.0 109530;1622.0 63.0 109531;1629.0 36.0 109533;1645.0 72.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1076;109542 1095;109510 1027;109543 1035;109544 1045;109545 1062;109546 1039;109547 1092;109548 1086;109550 1041;109552 932;109524 1120;109525 1075;109417 1084;109529 1042;109530 1044;109531 1092;109533 1043;109534 970
data,1241259900,234342.0;9453.0;235596.0;11762.0;1.23763828875,1476.0 23.0 109536;51550.0 2169.0 109510;1346.0 43.0 109542;1106.0 15.0 109543;990.0 38.0 109544;1252.0 51.0 109417;903.0 22.0 109546;842.0 27.0 109547;822.0 12.0 109548;562.0 11.0 109550;289.0 7.0 109552;2375.0 101.0 109524;2327.0 139.0 109525;891.0 16.0 109545;2052.0 66.0 109529;1893.0 70.0 109530;1641.0 64.0 109531;1649.0 36.0 109533;1658.0 72.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1060;109510 996;109542 1072;109543 1048;109544 1004;109417 1069;109546 1026;109547 1057;109548 1078;109550 990;109552 1115;109524 1049;109525 1067;109545 1106;109529 1053;109530 992;109531 1054;109533 1042;109534 1122
data,1241260800,235386.0;9469.0;236693.0;11784.0;1.23761006287,1492.0 23.0 109536;1365.0 43.0 109542;52336.0 2186.0 109510;1122.0 16.0 109543;1016.0 39.0 109544;905.0 16.0 109545;911.0 23.0 109546;860.0 27.0 109547;842.0 12.0 109548;579.0 11.0 109550;312.0 7.0 109552;2394.0 101.0 109524;2341.0 140.0 109525;1270.0 52.0 109417;2068.0 66.0 109529;1911.0 70.0 109530;1659.0 64.0 109531;1667.0 36.0 109533;1671.0 72.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 977;109542 1050;109510 1089;109543 1055;109544 1093;109545 1063;109546 985;109547 1026;109548 1038;109550 1010;109552 1128;109524 1033;109525 1056;109417 1042;109529 1078;109530 1080;109531 1126;109533 1029;109534 1042
data,1241261700,236418.0;9496.0;237675.0;11819.0;1.23804680345,1510.0 23.0 109536;1384.0 43.0 109542;53043.0 2216.0 109510;1133.0 17.0 109543;1032.0 40.0 109544;1289.0 53.0 109417;927.0 23.0 109546;878.0 27.0 109547;856.0 12.0 109548;602.0 11.0 109550;330.0 7.0 109552;2403.0 102.0 109524;2352.0 140.0 109525;920.0 16.0 109545;2083.0 66.0 109529;1925.0 70.0 109530;1672.0 64.0 109531;1680.0 36.0 109533;1684.0 73.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1012;109542 1071;109510 1032;109543 1064;109544 1035;109417 1068;109546 1087;109547 1095;109548 1031;109550 1099;109552 969;109524 1070;109525 1030;109545 1009;109529 1044;109530 1127;109531 1046;109533 1014;109534 1097
data,1241262300,237448.0;9520.0;238733.0;11852.0;1.23825689449,1522.0 23.0 109536;1398.0 43.0 109542;53811.0 2242.0 109510;1151.0 17.0 109543;1043.0 40.0 109544;1310.0 54.0 109417;950.0 23.0 109546;889.0 27.0 109547;873.0 12.0 109548;622.0 11.0 109550;351.0 8.0 109552;2416.0 103.0 109524;2371.0 143.0 109525;935.0 16.0 109545;2095.0 66.0 109529;1936.0 70.0 109530;1690.0 64.0 109531;1694.0 36.0 109533;1704.0 74.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 1028;109510 1083;109543 1024;109544 1053;109417 1043;109546 1038;109547 1002;109548 1048;109550 1108;109552 1075;109524 1100;109525 1044;109545 1007;109529 1012;109530 1064;109531 1096;109533 1077;109534 1066
data,1241263200,238483.0;9538.0;239815.0;11887.0;1.23935586671,1539.0 23.0 109536;54549.0 2269.0 109510;1416.0 45.0 109542;1174.0 17.0 109543;1064.0 40.0 109544;1325.0 54.0 109417;969.0 23.0 109546;906.0 28.0 109547;887.0 12.0 109548;643.0 11.0 109550;378.0 9.0 109552;2427.0 103.0 109524;2390.0 144.0 109525;963.0 17.0 109545;2107.0 68.0 109529;1949.0 70.0 109530;1714.0 64.0 109531;1715.0 36.0 109533;1728.0 74.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1056;109510 1055;109542 1033;109543 982;109544 1051;109417 1038;109546 1017;109547 1013;109548 1039;109550 1087;109552 1068;109524 1022;109525 1069;109545 1081;109529 1059;109530 1116;109531 1098;109533 1076;109534 1040
data,1241263800,239510.0;9558.0;240890.0;11918.0;1.23977031676,1556.0 23.0 109536;55317.0 2293.0 109510;1429.0 45.0 109542;1192.0 17.0 109543;1079.0 41.0 109544;976.0 17.0 109545;983.0 23.0 109546;923.0 28.0 109547;905.0 12.0 109548;662.0 11.0 109550;392.0 9.0 109552;2450.0 103.0 109524;2405.0 147.0 109525;1342.0 54.0 109417;2124.0 69.0 109529;1967.0 70.0 109530;1733.0 65.0 109531;1737.0 36.0 109533;1746.0 75.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1061;109510 1107;109542 999;109543 1057;109544 1001;109545 1075;109546 1015;109547 1093;109548 1070;109550 1080;109552 1008;109524 1037;109525 1067;109417 1021;109529 1068;109530 1035;109531 1063;109533 1094;109534 1049
data,1241264400,240604.0;9590.0;241927.0;11963.0;1.24062348662,1575.0 23.0 109536;1444.0 45.0 109542;56062.0 2329.0 109510;1211.0 17.0 109543;1094.0 42.0 109544;1360.0 54.0 109417;996.0 23.0 109546;939.0 28.0 109547;921.0 13.0 109548;681.0 11.0 109550;407.0 10.0 109552;2467.0 103.0 109524;2425.0 149.0 109525;988.0 17.0 109545;2139.0 69.0 109529;1983.0 70.0 109530;1748.0 66.0 109531;1750.0 36.0 109533;1765.0 78.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1043;109542 1109;109510 1050;109543 1077;109544 1048;109417 1061;109546 1050;109547 1068;109548 1042;109550 1016;109552 1057;109524 1111;109525 1047;109545 1026;109529 1024;109530 998;109531 1017;109533 1089;109534 1067
data,1241265000,241680.0;9622.0;242954.0;11995.0;1.24008529691,1590.0 23.0 109536;1456.0 45.0 109542;56815.0 2354.0 109510;1227.0 17.0 109543;1114.0 44.0 109544;1005.0 18.0 109545;1015.0 23.0 109546;958.0 28.0 109547;933.0 13.0 109548;701.0 11.0 109550;417.0 10.0 109552;2481.0 104.0 109524;2434.0 149.0 109525;1376.0 56.0 109417;2158.0 69.0 109529;1995.0 70.0 109530;1764.0 66.0 109531;1763.0 36.0 109533;1780.0 79.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 983;109510 1096;109543 1054;109544 1025;109545 1048;109546 1064;109547 1083;109548 1074;109550 998;109552 1111;109524 1088;109525 1061;109417 1087;109529 1014;109530 1080;109531 1059;109533 993;109534 1050
data,1241265600,242735.0;9652.0;243994.0;12039.0;1.24087020369,1608.0 23.0 109536;1478.0 45.0 109542;57557.0 2389.0 109510;1246.0 17.0 109543;1126.0 44.0 109544;1017.0 18.0 109545;1033.0 23.0 109546;970.0 28.0 109547;945.0 13.0 109548;721.0 13.0 109550;434.0 11.0 109552;2500.0 106.0 109524;2454.0 149.0 109525;1395.0 58.0 109417;2175.0 70.0 109529;2004.0 70.0 109530;1778.0 66.0 109531;1786.0 36.0 109533;1795.0 80.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1075;109542 1017;109510 1022;109543 1110;109544 1073;109545 1042;109546 1087;109547 1017;109548 992;109550 1119;109552 1074;109524 1002;109525 1106;109417 1048;109529 1040;109530 1066;109531 1052;109533 1027;109534 1031
data,1241266200,243757.0;9676.0;245063.0;12079.0;1.24169368411,1623.0 23.0 109536;1495.0 45.0 109542;58320.0 2424.0 109510;1265.0 17.0 109543;1145.0 44.0 109544;1027.0 18.0 109545;1056.0 23.0 109546;996.0 29.0 109547;961.0 14.0 109548;741.0 13.0 109550;447.0 11.0 109552;2526.0 107.0 109524;2464.0 149.0 109525;1405.0 58.0 109417;2193.0 70.0 109529;2023.0 71.0 109530;1794.0 67.0 109531;1797.0 36.0 109533;1813.0 80.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1086;109542 1034;109510 1070;109543 988;109544 1047;109545 1028;109546 1018;109547 1071;109548 1080;109550 1083;109552 1059;109524 1056;109525 1036;109417 1082;109529 1043;109530 1025;109531 1103;109533 1053;109534 1038
data,1241266800,244808.0;9705.0;246145.0;12119.0;1.24195492307,1639.0 23.0 109536;59091.0 2456.0 109510;1513.0 45.0 109542;1281.0 17.0 109543;1162.0 44.0 109544;1426.0 59.0 109417;1074.0 25.0 109546;1008.0 29.0 109547;978.0 14.0 109548;758.0 13.0 109550;457.0 11.0 109552;2543.0 109.0 109524;2484.0 150.0 109525;1046.0 18.0 109545;2212.0 70.0 109529;2043.0 71.0 109530;1810.0 68.0 109531;1821.0 36.0 109533;1827.0 81.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1069;109542 1081;109543 1008;109544 1027;109417 1080;109546 1101;109547 1063;109548 994;109550 1079;109552 1080;109524 1063;109525 1037;109545 1013;109529 1050;109530 1054;109531 1008;109533 1076;109534 1083
data,1241267400,245888.0;9737.0;247212.0;12171.0;1.24327980342,1651.0 23.0 109536;59873.0 2499.0 109510;1527.0 45.0 109542;1304.0 17.0 109543;1184.0 44.0 109544;1442.0 60.0 109417;1093.0 25.0 109546;1025.0 30.0 109547;994.0 14.0 109548;771.0 14.0 109550;471.0 11.0 109552;2561.0 110.0 109524;2501.0 151.0 109525;1065.0 19.0 109545;2228.0 71.0 109529;2052.0 72.0 109530;1826.0 68.0 109531;1831.0 36.0 109533;1841.0 82.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1040;109510 1075;109542 1018;109543 1070;109544 1091;109417 1018;109546 1016;109547 1083;109548 1047;109550 1000;109552 1077;109524 1110;109525 1010;109545 1003;109529 1098;109530 1098;109531 1013;109533 1099;109534 1034
data,1241267700,246938.0;9768.0;248269.0;12226.0;1.24492781962,1671.0 23.0 109536;1539.0 46.0 109542;60648.0 2544.0 109510;1320.0 17.0 109543;1197.0 46.0 109544;1464.0 61.0 109417;1107.0 26.0 109546;1043.0 30.0 109547;1005.0 14.0 109548;784.0 15.0 109550;482.0 11.0 109552;2579.0 110.0 109524;2521.0 153.0 109525;1082.0 19.0 109545;2242.0 71.0 109529;2066.0 72.0 109530;1840.0 69.0 109531;1850.0 36.0 109533;1857.0 83.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 1084;109510 1054;109543 1080;109544 1058;109417 1063;109546 1068;109547 1043;109548 1059;109550 1065;109552 1059;109524 1087;109525 1076;109545 1043;109529 1052;109530 1033;109531 1046;109533 1052;109534 946
data,1241268300,247999.0;9807.0;249315.0;12265.0;1.24403585719,1688.0 23.0 109536;1566.0 47.0 109542;61393.0 2575.0 109510;1333.0 18.0 109543;1212.0 46.0 109544;1095.0 19.0 109545;1124.0 26.0 109546;1068.0 30.0 109547;1018.0 14.0 109548;800.0 15.0 109550;497.0 11.0 109552;2600.0 110.0 109524;2539.0 153.0 109525;1481.0 62.0 109417;2258.0 73.0 109529;2085.0 72.0 109530;1856.0 69.0 109531;1857.0 37.0 109533;1873.0 85.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 980;109542 1081;109510 1041;109543 1054;109544 1073;109545 1026;109546 1028;109547 1067;109548 1036;109550 1052;109552 1013;109524 1047;109525 1104;109417 1039;109529 1056;109530 1075;109531 1070;109533 1055;109534 1103
