
New Run at  01/16/2015 18:19:55
, Time, UCBLearnAccesses; UCBClicks; randomLearnAccesses; randomClicks; greedyLearnAccesses; greedyClicks; exp3LearnAccess; exp3Clicks, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241703600,954753.0;57471.0;993961.0;36406.0;1000177.0;54512.0;981379.0;40290.0,22941.0 1179.0 109635 0.0368 0.0614 0.0218 0.1076 0.0168;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;22822.0 1776.0 109670 -0.0049 0.0918 0.0318 0.1423 0.0189;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;10554.0 591.0 109674 0.0164 0.0837 0.0294 0.1117 0.0096;42510.0 3368.0 109676 0.0029 0.0693 0.0958 0.1395 0.0168;8203.0 591.0 109666 -0.0722 0.0988 0.0190 0.1224 0.0008;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4413.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4435.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;4979.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;8433.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;27.0 0.0 109689 0.0000 0.0000 0.0000 0.0000 0.0000;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;6998.0 529.0 109661 -0.0470 0.0856 -0.0057 0.1282 0.0064;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 15349;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109635 1006;109667 970;109668 975;109670 1015;109660 996;109674 986;109676 986;109666 1050;109678 993;109679 1017;109680 995;109681 1005;109682 1043;109683 1009;109652 976;109687 1028;109688 922;109689 27;109628 991;109661 979;109663 1031
data,1241703900,955398.0;57505.0;994958.0;36433.0;1001199.0;54588.0;982383.0;40327.0,22941.0 1179.0 109635 0.0368 0.0614 0.0218 0.1076 0.0168;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;22822.0 1776.0 109670 -0.0049 0.0918 0.0318 0.1423 0.0189;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;10554.0 591.0 109674 0.0164 0.0837 0.0294 0.1117 0.0096;42510.0 3368.0 109676 0.0029 0.0693 0.0958 0.1395 0.0168;8203.0 591.0 109666 -0.0722 0.0988 0.0190 0.1224 0.0008;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4413.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4435.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;4979.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;8433.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;672.0 34.0 109689 0.0241 0.0301 0.0388 0.1121 0.0098;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;6998.0 529.0 109661 -0.0470 0.0856 -0.0057 0.1282 0.0064;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109661.0 7329;109663.0 20000,109635 1000;109667 1003;109668 1003;109670 947;109628 1028;109674 1040;109676 1059;109666 1019;109678 941;109679 1040;109680 987;109681 930;109682 967;109683 1002;109652 1000;109687 1007;109688 1039;109689 645;109660 968;109661 371;109663 1004
data,1241704200,956427.0;57566.0;995916.0;36464.0;1002188.0;54643.0;983411.0;40375.0,8203.0 591.0 109666 -0.0722 0.0988 0.0190 0.1224 0.0008;22941.0 1179.0 109635 0.0368 0.0614 0.0218 0.1076 0.0168;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;22829.0 1779.0 109670 -0.0049 0.0921 0.0317 0.1424 0.0188;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;10554.0 591.0 109674 0.0164 0.0837 0.0294 0.1117 0.0096;42510.0 3368.0 109676 0.0029 0.0693 0.0958 0.1395 0.0168;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4413.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4435.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;4979.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;8433.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;1694.0 92.0 109689 0.0171 0.0242 0.0587 0.1126 0.0105;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109663.0 20000,109666 988;109635 992;109668 977;109670 1011;109628 1019;109674 1030;109676 999;109678 970;109679 1023;109680 1031;109681 1002;109682 991;109683 993;109652 985;109687 961;109688 979;109689 1028;109667 993;109660 1000;109663 1028
data,1241704500,957497.0;57659.0;996931.0;36508.0;1003138.0;54713.0;984383.0;40413.0,8203.0 591.0 109666 -0.0722 0.0988 0.0190 0.1224 0.0008;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;22835.0 1779.0 109670 -0.0049 0.0921 0.0317 0.1424 0.0188;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;10554.0 591.0 109674 0.0164 0.0837 0.0294 0.1117 0.0096;42511.0 3368.0 109676 0.0029 0.0693 0.0958 0.1395 0.0168;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4413.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4435.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;4979.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;8433.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;22941.0 1179.0 109635 0.0368 0.0614 0.0218 0.1076 0.0168;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;2757.0 185.0 109689 0.0236 0.0474 0.0874 0.1180 0.0126;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109663.0 20000,109666 1010;109667 1025;109668 982;109670 1054;109628 991;109674 933;109676 1000;109678 1006;109679 1021;109680 955;109681 1064;109682 1001;109683 989;109652 991;109635 935;109687 984;109688 1030;109689 1067;109660 990;109663 972
data,1241704800,958458.0;57713.0;997925.0;36541.0;1004151.0;54784.0;985388.0;40450.0,8206.0 591.0 109666 -0.0722 0.0988 0.0190 0.1224 0.0008;22941.0 1179.0 109635 0.0368 0.0614 0.0218 0.1076 0.0168;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;22908.0 1789.0 109670 -0.0050 0.0921 0.0316 0.1425 0.0188;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;10554.0 591.0 109674 0.0164 0.0837 0.0294 0.1117 0.0096;42577.0 3373.0 109676 0.0033 0.0694 0.0958 0.1388 0.0169;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4413.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4435.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;4979.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;8433.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;3576.0 224.0 109689 0.0223 0.0410 0.0910 0.1079 0.0114;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109663.0 20000,109666 997;109635 1024;109668 977;109670 1043;109628 1023;109674 974;109676 1008;109678 995;109679 992;109680 927;109681 1040;109682 991;109683 1056;109652 987;109687 982;109688 991;109689 982;109667 1064;109660 942;109663 1005
data,1241704800,959480.0;57778.0;998941.0;36580.0;1005194.0;54850.0;986374.0;40490.0,8224.0 592.0 109666 -0.0720 0.0984 0.0189 0.1224 0.0009;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;23049.0 1803.0 109670 -0.0052 0.0918 0.0317 0.1426 0.0188;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;10555.0 591.0 109674 0.0164 0.0837 0.0294 0.1117 0.0096;42711.0 3388.0 109676 0.0033 0.0695 0.0958 0.1386 0.0168;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4413.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4435.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;4979.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;8433.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;22941.0 1179.0 109635 0.0368 0.0614 0.0218 0.1076 0.0168;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;4304.0 259.0 109689 0.0162 0.0413 0.0921 0.1087 0.0103;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109663.0 20000,109666 1004;109667 991;109668 939;109670 1051;109628 1006;109674 992;109676 1007;109678 991;109679 1029;109680 989;109681 1081;109682 971;109683 997;109652 1065;109635 975;109687 963;109688 996;109689 1025;109660 942;109663 986
data,1241705100,960159.0;57803.0;999900.0;36613.0;1006167.0;54912.0;986764.0;40512.0,8224.0 592.0 109666 -0.0720 0.0984 0.0189 0.1224 0.0009;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;23076.0 1807.0 109670 -0.0051 0.0919 0.0316 0.1426 0.0188;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;10555.0 591.0 109674 0.0164 0.0837 0.0294 0.1117 0.0096;42742.0 3393.0 109676 0.0033 0.0693 0.0958 0.1388 0.0168;576.0 12.0 109673 -0.0020 0.0092 0.0490 0.0435 -0.0028;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4413.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4435.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;22941.0 1179.0 109635 0.0368 0.0614 0.0218 0.1076 0.0168;8433.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;4349.0 263.0 109689 0.0145 0.0415 0.0938 0.1093 0.0101;4979.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109673.0 19554;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109663.0 20000,109666 1010;109667 1032;109668 970;109670 1018;109660 967;109674 1009;109676 993;109673 624;109678 994;109679 1013;109680 1009;109681 1000;109682 992;109635 998;109652 997;109687 1033;109688 1002;109689 1005;109683 974;109628 970;109663 390
data,1241705400,961123.0;57852.0;1000874.0;36636.0;1007177.0;54977.0;986857.0;40518.0,8224.0 592.0 109666 -0.0720 0.0984 0.0189 0.1224 0.0009;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;23200.0 1823.0 109670 -0.0055 0.0919 0.0315 0.1429 0.0188;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;10555.0 591.0 109674 0.0164 0.0837 0.0294 0.1117 0.0096;42880.0 3404.0 109676 0.0037 0.0694 0.0958 0.1382 0.0169;1075.0 24.0 109673 -0.0098 0.0259 0.0647 0.0343 0.0017;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4413.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4435.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;22943.0 1179.0 109635 0.0368 0.0614 0.0218 0.1076 0.0168;8433.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;4550.0 273.0 109689 0.0131 0.0420 0.0924 0.1075 0.0101;4979.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109628.0 20000;109670.0 20000;109673.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109663.0 20000,109666 939;109667 989;109668 977;109670 984;109628 1040;109674 1022;109676 1005;109673 957;109678 958;109679 995;109680 998;109681 1031;109682 986;109635 1013;109652 1047;109687 986;109688 1000;109689 957;109683 1017;109660 1006;109663 93
data,1241705700,962099.0;57905.0;1001810.0;36678.0;1008195.0;55058.0;986864.0;40519.0,8226.0 592.0 109666 -0.0720 0.0984 0.0189 0.1224 0.0009;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;23367.0 1841.0 109670 -0.0060 0.0919 0.0315 0.1432 0.0187;1369.0 30.0 109673 0.0011 0.0172 0.0551 0.0363 0.0079;10561.0 592.0 109674 0.0165 0.0833 0.0293 0.1118 0.0095;43037.0 3422.0 109676 0.0036 0.0694 0.0959 0.1380 0.0169;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4413.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4436.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;4979.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;8433.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;22949.0 1180.0 109635 0.0361 0.0622 0.0225 0.1074 0.0168;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;4893.0 282.0 109689 0.0104 0.0424 0.0893 0.1073 0.0100;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109628.0 20000;109670.0 20000;109673.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109663.0 20000,109666 960;109667 972;109668 1020;109670 1007;109673 971;109674 1028;109676 1006;109678 982;109679 1042;109680 1002;109681 977;109682 1000;109683 1112;109652 995;109635 1027;109687 936;109688 1082;109689 971;109628 952;109660 951;109663 7
data,1241706000,963129.0;57974.0;1002779.0;36719.0;1009165.0;55124.0;986880.0;40521.0,22963.0 1180.0 109635 0.0361 0.0622 0.0225 0.1074 0.0168;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;23566.0 1865.0 109670 -0.0066 0.0927 0.0316 0.1433 0.0188;1657.0 33.0 109673 0.0002 0.0161 0.0497 0.0375 0.0093;10575.0 594.0 109674 0.0168 0.0836 0.0293 0.1117 0.0095;43246.0 3445.0 109676 0.0038 0.0699 0.0960 0.1377 0.0168;8240.0 593.0 109666 -0.0719 0.0982 0.0189 0.1225 0.0008;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4413.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4437.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;4979.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;8433.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;5184.0 298.0 109689 0.0094 0.0425 0.0818 0.1075 0.0106;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109628.0 20000;109670.0 20000;109673.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109663.0 20000,109635 978;109667 993;109668 998;109628 1007;109670 974;109673 1045;109674 947;109676 1001;109666 992;109678 989;109679 996;109680 996;109681 994;109682 1039;109683 1038;109652 1013;109687 1009;109688 989;109689 974;109660 1012;109663 16
data,1241706300,964157.0;58040.0;1003710.0;36754.0;1010164.0;55194.0;986891.0;40522.0,8248.0 593.0 109666 -0.0719 0.0982 0.0189 0.1225 0.0008;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;23761.0 1885.0 109670 -0.0071 0.0935 0.0321 0.1426 0.0189;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;10598.0 596.0 109674 0.0170 0.0839 0.0292 0.1115 0.0095;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;43479.0 3468.0 109676 0.0040 0.0708 0.0961 0.1369 0.0169;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4414.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4440.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;4980.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;8434.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;22979.0 1181.0 109635 0.0362 0.0610 0.0223 0.1077 0.0168;1859.0 37.0 109673 0.0057 0.0156 0.0486 0.0371 0.0096;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;5529.0 314.0 109689 0.0074 0.0423 0.0788 0.1091 0.0118;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109628.0 20000;109670.0 20000;109673.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109663.0 20000,109666 994;109667 1022;109668 987;109670 1015;109628 965;109674 1016;109687 987;109676 1043;109678 1006;109679 990;109680 1008;109681 940;109682 1010;109683 1008;109652 963;109635 994;109673 985;109688 1009;109689 1067;109660 980;109663 11
data,1241706300,965157.0;58096.0;1004627.0;36778.0;1011176.0;55263.0;986906.0;40523.0,8268.0 593.0 109666 -0.0719 0.0982 0.0189 0.1225 0.0008;22985.0 1181.0 109635 0.0362 0.0610 0.0223 0.1077 0.0168;4224.0 143.0 109668 0.0155 0.0622 -0.0031 0.0884 0.0058;23939.0 1897.0 109670 -0.0069 0.0929 0.0323 0.1422 0.0189;2001.0 39.0 109673 0.0068 0.0153 0.0449 0.0380 0.0090;10625.0 597.0 109674 0.0171 0.0838 0.0292 0.1115 0.0095;2655.0 31.0 109667 0.0023 0.0105 0.0256 0.0408 0.0060;43773.0 3497.0 109676 0.0037 0.0705 0.0959 0.1374 0.0168;1920.0 14.0 109678 0.0039 0.0087 0.0173 0.0246 0.0021;2534.0 30.0 109628 -0.0079 0.0358 0.0212 0.0452 0.0060;3194.0 43.0 109680 0.0079 0.0510 0.0011 0.0445 0.0043;4417.0 149.0 109681 0.0048 0.0712 0.0140 0.0943 0.0020;4442.0 127.0 109682 0.0144 -0.0090 0.0593 0.0845 0.0041;4984.0 188.0 109683 0.0183 0.0509 0.0075 0.1059 0.0063;8438.0 439.0 109652 0.0231 0.0730 0.0108 0.1081 -0.0003;3382.0 57.0 109687 0.0197 0.0322 0.0014 0.0598 0.0013;2356.0 13.0 109688 0.0023 -0.0031 0.0078 0.0289 0.0028;5849.0 326.0 109689 0.0091 0.0420 0.0770 0.1093 0.0115;6560.0 375.0 109679 0.0109 -0.0028 0.0529 0.1249 0.0067;2953.0 13.0 109660 0.0001 0.0091 0.0183 -0.0042 0.0032;5632.0 210.0 109663 0.0029 0.0182 0.0542 0.1024 0.0147,109666.0 20000;109635.0 20000;109668.0 20000;109628.0 20000;109670.0 20000;109673.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109687.0 20000;109688.0 20000;109689.0 20000;109667.0 20000;109660.0 20000;109663.0 20000,109666 1019;109635 1003;109668 966;109670 965;109673 983;109674 975;109667 990;109676 1018;109678 1094;109628 948;109680 1003;109681 990;109682 1018;109683 1030;109652 993;109687 1061;109688 999;109689 990;109679 1022;109660 918;109663 15
