
New Run at  01/16/2015 17:11:41
, Time, UCBLearnAccesses; UCBClicks; randomLearnAccesses; randomClicks; greedyLearnAccesses; greedyClicks; exp3LearnAccess; exp3Clicks, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241538600,508009.0;29040.0;528755.0;18991.0;532505.0;27581.0;519220.0;20273.0,4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;3332.0 83.0 109608 -0.0146 0.0464 0.0549 0.0866 0.0022;3411.0 37.0 109610 0.0101 0.0238 -0.0082 0.0743 -0.0003;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;55057.0 5361.0 109612 0.0417 0.0939 0.1015 0.1519 -0.0531;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;12971.0 545.0 109614 0.0249 0.0517 0.0611 0.1195 0.0231;5951.0 321.0 109615 0.0071 0.0761 0.0429 0.1293 0.0079;11493.0 606.0 109617 0.0293 0.0681 0.0525 0.1287 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1666.0 44.0 109624 -0.0011 0.0167 0.0267 0.0932 0.0121;2013.0 130.0 109625 -0.0047 0.0901 -0.0050 0.1375 0.0012;3461.0 285.0 109626 0.0083 0.1060 0.1319 0.1032 0.0037;17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039,109601.0 20000;109603.0 20000;109476.0 20000;109613.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109517.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109596.0 20000,109601 952;109603 1019;109476 1008;109608 997;109610 957;109611 1018;109612 1021;109613 984;109614 977;109615 1062;109617 1020;109620 1059;109621 987;109622 995;109623 1037;109624 946;109625 939;109626 1044;109596 985;109517 993
data,1241538900,508957.0;29115.0;529822.0;19039.0;533465.0;27655.0;520194.0;20323.0,4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;3332.0 83.0 109608 -0.0146 0.0464 0.0549 0.0866 0.0022;3411.0 37.0 109610 0.0101 0.0238 -0.0082 0.0743 -0.0003;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;55222.0 5371.0 109612 0.0416 0.0941 0.1016 0.1510 -0.0530;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;12971.0 545.0 109614 0.0249 0.0517 0.0611 0.1195 0.0231;5951.0 321.0 109615 0.0071 0.0761 0.0429 0.1293 0.0079;11493.0 606.0 109617 0.0293 0.0681 0.0525 0.1287 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1667.0 44.0 109624 -0.0011 0.0167 0.0267 0.0932 0.0121;2326.0 153.0 109625 -0.0092 0.0816 -0.0057 0.1442 0.0053;3930.0 327.0 109626 0.0138 0.0949 0.1299 0.1054 0.0023;17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039,109601.0 20000;109603.0 20000;109476.0 20000;109613.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109517.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109596.0 20000,109601 1004;109603 972;109476 978;109608 968;109610 1010;109611 1051;109612 931;109613 954;109614 1001;109615 1031;109617 1011;109620 960;109621 1053;109622 1018;109623 1027;109624 1051;109625 994;109626 978;109596 974;109517 1034
data,1241539200,509995.0;29209.0;530848.0;19088.0;534419.0;27732.0;521171.0;20361.0,4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;3332.0 83.0 109608 -0.0146 0.0464 0.0549 0.0866 0.0022;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;55432.0 5388.0 109612 0.0413 0.0942 0.1017 0.1512 -0.0530;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;12972.0 545.0 109614 0.0249 0.0517 0.0611 0.1195 0.0231;5951.0 321.0 109615 0.0071 0.0761 0.0429 0.1293 0.0079;11493.0 606.0 109617 0.0293 0.0681 0.0525 0.1287 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1752.0 44.0 109624 -0.0011 0.0167 0.0267 0.0932 0.0121;2546.0 175.0 109625 -0.0117 0.0872 -0.0038 0.1427 0.0039;4452.0 382.0 109626 0.0134 0.0936 0.1317 0.1109 0.0043;17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038;3411.0 37.0 109610 0.0101 0.0238 -0.0082 0.0743 -0.0003,109601.0 20000;109603.0 20000;109476.0 20000;109613.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109517.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109596.0 20000,109601 994;109603 1031;109476 1026;109608 1055;109517 918;109611 973;109612 951;109613 946;109614 1026;109615 973;109617 1025;109620 1030;109621 982;109622 1009;109623 1025;109624 990;109625 1004;109626 1041;109596 977;109610 1024
data,1241539500,510935.0;29304.0;531879.0;19139.0;535459.0;27815.0;522181.0;20414.0,4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;3332.0 83.0 109608 -0.0146 0.0464 0.0549 0.0866 0.0022;3411.0 37.0 109610 0.0101 0.0238 -0.0082 0.0743 -0.0003;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;55613.0 5408.0 109612 0.0419 0.0941 0.1016 0.1509 -0.0528;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;12973.0 545.0 109614 0.0249 0.0517 0.0611 0.1195 0.0231;5951.0 321.0 109615 0.0071 0.0761 0.0429 0.1293 0.0079;11493.0 606.0 109617 0.0293 0.0681 0.0525 0.1287 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1810.0 44.0 109624 -0.0011 0.0167 0.0267 0.0932 0.0121;2733.0 193.0 109625 -0.0139 0.0947 -0.0017 0.1387 0.0035;4965.0 439.0 109626 0.0218 0.0893 0.1315 0.1140 0.0043;17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038,109601.0 20000;109603.0 20000;109476.0 20000;109613.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109517.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109596.0 20000,109601 1002;109603 1032;109476 984;109613 952;109608 1020;109610 1011;109611 1035;109612 1050;109517 1005;109614 1031;109615 963;109617 970;109620 976;109621 1035;109622 992;109623 1013;109624 998;109625 944;109626 977;109596 1010
data,1241539500,511947.0;29390.0;532900.0;19177.0;536498.0;27889.0;523140.0;20460.0,4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;3332.0 83.0 109608 -0.0146 0.0464 0.0549 0.0866 0.0022;3411.0 37.0 109610 0.0101 0.0238 -0.0082 0.0743 -0.0003;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;55752.0 5419.0 109612 0.0421 0.0942 0.1017 0.1503 -0.0528;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;12973.0 545.0 109614 0.0249 0.0517 0.0611 0.1195 0.0231;5951.0 321.0 109615 0.0071 0.0761 0.0429 0.1293 0.0079;11493.0 606.0 109617 0.0293 0.0681 0.0525 0.1287 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1895.0 44.0 109624 -0.0011 0.0167 0.0267 0.0932 0.0121;2939.0 218.0 109625 -0.0189 0.1004 -0.0022 0.1432 0.0029;5547.0 489.0 109626 0.0252 0.0894 0.1293 0.1130 0.0046;17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038,109601.0 20000;109603.0 20000;109476.0 20000;109613.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109517.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109596.0 20000,109601 1025;109603 970;109476 970;109613 961;109608 960;109610 1011;109611 1023;109612 1051;109517 989;109614 1048;109615 987;109617 1038;109620 1039;109621 967;109622 978;109623 1005;109624 1016;109625 962;109626 1041;109596 959
data,1241539800,512820.0;29416.0;533841.0;19221.0;537467.0;27963.0;524066.0;20486.0,17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038;4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;3332.0 83.0 109608 -0.0146 0.0464 0.0549 0.0866 0.0022;3411.0 37.0 109610 0.0101 0.0238 -0.0082 0.0743 -0.0003;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;55784.0 5420.0 109612 0.0421 0.0942 0.1017 0.1501 -0.0528;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;12974.0 545.0 109614 0.0249 0.0517 0.0611 0.1195 0.0231;5951.0 321.0 109615 0.0071 0.0761 0.0429 0.1293 0.0079;11493.0 606.0 109617 0.0293 0.0681 0.0525 0.1287 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1899.0 44.0 109624 -0.0011 0.0167 0.0267 0.0932 0.0121;2954.0 220.0 109625 -0.0178 0.1010 -0.0017 0.1405 0.0030;5630.0 499.0 109626 0.0257 0.0888 0.1294 0.1140 0.0045;356.0 6.0 109627 -0.0316 0.0275 -0.0149 0.0663 -0.0011;382.0 7.0 109628 -0.0213 0.0425 0.0645 0.0019 -0.0013;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039,109596.0 20000;109601.0 20000;109603.0 20000;109476.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109627.0 18887;109628.0 18887;109517.0 20000,109596 926;109601 1009;109603 1031;109476 228;109608 1004;109610 229;109611 1041;109612 1018;109613 992;109614 979;109615 971;109617 1029;109620 963;109621 997;109622 997;109623 1006;109624 968;109625 1026;109626 1065;109627 804;109628 716;109517 1001
data,1241540100,513788.0;29481.0;534808.0;19258.0;538448.0;28034.0;525071.0;20538.0,17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038;4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;3332.0 83.0 109608 -0.0146 0.0464 0.0549 0.0866 0.0022;3411.0 37.0 109610 0.0101 0.0238 -0.0082 0.0743 -0.0003;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;55890.0 5426.0 109612 0.0418 0.0943 0.1018 0.1499 -0.0528;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;12976.0 545.0 109614 0.0249 0.0517 0.0611 0.1195 0.0231;5951.0 321.0 109615 0.0071 0.0761 0.0429 0.1293 0.0079;11493.0 606.0 109617 0.0293 0.0681 0.0525 0.1287 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1899.0 44.0 109624 -0.0011 0.0167 0.0267 0.0932 0.0121;3040.0 231.0 109625 -0.0180 0.0999 -0.0023 0.1413 0.0028;5965.0 536.0 109626 0.0228 0.0890 0.1258 0.1249 0.0046;558.0 12.0 109627 -0.0357 0.0696 0.0311 0.0473 -0.0013;619.0 12.0 109628 -0.0054 0.0392 0.0471 0.0032 0.0189;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039,109596.0 20000;109601.0 20000;109603.0 20000;109476.0 6736;109608.0 20000;109610.0 6736;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109627.0 20000;109628.0 20000;109517.0 20000,109596 1005;109601 991;109603 990;109476 77;109608 1018;109610 63;109611 1053;109612 983;109613 966;109614 951;109615 986;109617 1031;109620 980;109621 998;109622 1003;109623 1008;109624 1007;109625 1005;109626 989;109627 936;109628 973;109517 987
data,1241540400,514763.0;29565.0;535723.0;19305.0;539452.0;28115.0;526068.0;20585.0,4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;3332.0 83.0 109608 -0.0146 0.0464 0.0549 0.0866 0.0022;710.0 15.0 109628 -0.0091 0.0526 0.0465 0.0041 0.0193;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;55893.0 5426.0 109612 0.0418 0.0943 0.1018 0.1499 -0.0528;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;12976.0 545.0 109614 0.0249 0.0517 0.0611 0.1195 0.0231;5951.0 321.0 109615 0.0071 0.0761 0.0429 0.1293 0.0079;11493.0 606.0 109617 0.0293 0.0681 0.0525 0.1287 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1899.0 44.0 109624 -0.0011 0.0167 0.0267 0.0932 0.0121;3065.0 234.0 109625 -0.0184 0.1007 -0.0023 0.1415 0.0027;6650.0 612.0 109626 0.0200 0.0867 0.1226 0.1383 0.0059;729.0 14.0 109627 -0.0296 0.0486 0.0299 0.0501 0.0071;17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038,109601.0 20000;109603.0 20000;109613.0 20000;109608.0 20000;109596.0 20000;109611.0 20000;109612.0 20000;109517.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109627.0 20000;109628.0 20000,109601 1045;109603 1028;109608 1034;109628 1000;109517 1034;109611 991;109612 1004;109613 904;109614 993;109615 978;109617 999;109620 1027;109621 979;109622 970;109623 974;109624 1015;109625 990;109626 979;109627 1059;109596 997
data,1241540700,515717.0;29627.0;536725.0;19348.0;540406.0;28203.0;527031.0;20625.0,4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;3332.0 83.0 109608 -0.0146 0.0464 0.0549 0.0866 0.0022;815.0 17.0 109628 -0.0083 0.0455 0.0479 0.0068 0.0196;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;56014.0 5434.0 109612 0.0417 0.0943 0.1018 0.1497 -0.0527;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;12976.0 545.0 109614 0.0249 0.0517 0.0611 0.1195 0.0231;5951.0 321.0 109615 0.0071 0.0761 0.0429 0.1293 0.0079;11494.0 606.0 109617 0.0293 0.0681 0.0525 0.1287 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1899.0 44.0 109624 -0.0011 0.0167 0.0267 0.0932 0.0121;3145.0 241.0 109625 -0.0173 0.0989 -0.0015 0.1396 0.0026;7207.0 656.0 109626 0.0185 0.0896 0.1221 0.1296 0.0059;819.0 15.0 109627 -0.0165 0.0469 0.0289 0.0486 0.0030;17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038,109601.0 20000;109603.0 20000;109613.0 20000;109608.0 20000;109596.0 20000;109611.0 20000;109612.0 20000;109517.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109627.0 20000;109628.0 20000,109601 1015;109603 1014;109608 1027;109628 998;109517 979;109611 958;109612 966;109613 975;109614 1018;109615 1025;109617 1001;109620 989;109621 969;109622 1081;109623 985;109624 1026;109625 1037;109626 984;109627 990;109596 963
data,1241540700,516697.0;29716.0;537690.0;19394.0;541344.0;28267.0;528074.0;20683.0,4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;3332.0 83.0 109608 -0.0146 0.0464 0.0549 0.0866 0.0022;970.0 18.0 109628 -0.0080 0.0453 0.0447 0.0073 0.0176;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;56214.0 5452.0 109612 0.0420 0.0942 0.1019 0.1494 -0.0527;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;12979.0 546.0 109614 0.0253 0.0518 0.0612 0.1181 0.0231;5951.0 321.0 109615 0.0071 0.0761 0.0429 0.1293 0.0079;11494.0 606.0 109617 0.0293 0.0681 0.0525 0.1287 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1954.0 50.0 109624 -0.0042 0.0150 0.0263 0.1077 0.0088;3224.0 248.0 109625 -0.0174 0.0995 -0.0006 0.1376 0.0026;7641.0 712.0 109626 0.0184 0.0927 0.1263 0.1270 0.0053;873.0 15.0 109627 -0.0165 0.0469 0.0289 0.0486 0.0030;17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038,109601.0 20000;109603.0 20000;109613.0 20000;109608.0 20000;109596.0 20000;109611.0 20000;109612.0 20000;109517.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109627.0 20000;109628.0 20000,109601 1025;109603 1032;109608 1008;109628 983;109517 954;109611 983;109612 943;109613 956;109614 1007;109615 992;109617 1039;109620 1054;109621 963;109622 980;109623 1038;109624 1047;109625 947;109626 976;109627 1030;109596 1043
data,1241541000,517691.0;29796.0;538673.0;19432.0;542380.0;28338.0;529021.0;20725.0,4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;3344.0 84.0 109608 -0.0157 0.0451 0.0548 0.0927 0.0022;1045.0 19.0 109628 -0.0081 0.0455 0.0462 0.0067 0.0139;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;56434.0 5471.0 109612 0.0421 0.0942 0.1019 0.1492 -0.0529;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;12980.0 546.0 109614 0.0253 0.0518 0.0612 0.1181 0.0231;5981.0 324.0 109615 0.0077 0.0762 0.0430 0.1280 0.0079;11502.0 606.0 109617 0.0293 0.0681 0.0525 0.1287 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1958.0 51.0 109624 -0.0029 0.0156 0.0267 0.1015 0.0089;3294.0 256.0 109625 -0.0179 0.1004 -0.0006 0.1379 0.0024;8103.0 758.0 109626 0.0153 0.0921 0.1261 0.1283 0.0050;985.0 16.0 109627 -0.0132 0.0257 0.0284 0.0516 0.0059;17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038,109601.0 20000;109603.0 20000;109613.0 20000;109608.0 20000;109596.0 20000;109611.0 20000;109612.0 20000;109517.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109627.0 20000;109628.0 20000,109601 1045;109603 1037;109613 968;109608 1007;109628 947;109611 975;109612 1051;109517 1042;109614 1061;109615 1062;109617 1008;109620 1048;109621 939;109622 926;109623 976;109624 1043;109625 961;109626 984;109627 973;109596 947
data,1241541300,518200.0;29839.0;539656.0;19478.0;543419.0;28416.0;529989.0;20756.0,4418.0 95.0 109601 -0.0042 0.0090 0.0533 0.0532 0.0119;3960.0 146.0 109603 0.0267 0.0255 0.0099 0.1181 0.0066;5981.0 324.0 109615 0.0077 0.0762 0.0430 0.1280 0.0079;3351.0 85.0 109608 -0.0153 0.0451 0.0549 0.0898 0.0021;17763.0 1329.0 109596 0.0081 0.0918 0.0179 0.1327 0.0038;2348.0 41.0 109611 0.0002 0.0081 0.0374 0.0714 0.0057;56565.0 5486.0 109612 0.0419 0.0940 0.1018 0.1497 -0.0529;2267.0 24.0 109613 0.0015 0.0179 0.0177 0.0526 0.0023;12980.0 546.0 109614 0.0253 0.0518 0.0612 0.1181 0.0231;4247.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;11516.0 609.0 109617 0.0291 0.0679 0.0524 0.1293 0.0161;2438.0 50.0 109620 0.0070 0.0212 0.0264 0.0871 0.0019;3086.0 63.0 109621 0.0076 0.0257 0.0225 0.0785 0.0094;2091.0 16.0 109622 0.0093 -0.0013 0.0217 0.0070 0.0052;4550.0 177.0 109623 -0.0029 0.0672 0.0545 0.1100 0.0144;1960.0 51.0 109624 -0.0029 0.0156 0.0267 0.1015 0.0089;3349.0 260.0 109625 -0.0179 0.0998 -0.0010 0.1387 0.0023;8316.0 778.0 109626 0.0179 0.0890 0.1266 0.1255 0.0046;1042.0 16.0 109627 -0.0132 0.0257 0.0284 0.0516 0.0059;1061.0 19.0 109628 -0.0081 0.0455 0.0462 0.0067 0.0139;14.0 0.0 109629 0.0000 0.0000 0.0000 0.0000 0.0000,109601.0 20000;109603.0 20000;109613.0 20000;109608.0 20000;109596.0 20000;109611.0 20000;109612.0 20000;109517.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109620.0 20000;109621.0 20000;109622.0 20000;109623.0 20000;109624.0 20000;109625.0 20000;109626.0 20000;109627.0 20000;109628.0 20000;109629.0 10575,109601 984;109603 982;109615 1055;109608 957;109596 968;109611 972;109612 1065;109613 1034;109614 950;109517 971;109617 1022;109620 989;109621 951;109622 1046;109623 998;109624 975;109625 1021;109626 1072;109627 980;109628 994;109629 14
