
New Run at  01/16/2015 16:38:18
, Time, UCBLearnAccesses; UCBClicks; randomLearnAccesses; randomClicks; greedyLearnAccesses; greedyClicks; exp3LearnAccess; exp3Clicks, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241449800,251494.0;11270.0;260306.0;7776.0;260958.0;10795.0;252820.0;8691.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;7704.0 303.0 109574 0.0141 0.0689 -0.0039 0.0891 0.0040;6138.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;2934.0 30.0 109583 -0.0124 0.0135 0.0283 0.0331 0.0065;7744.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4865.0 114.0 109580 0.0097 0.0064 0.0378 0.0809 0.0074;6020.0 290.0 109581 -0.0329 0.0818 0.0031 0.1001 0.0017;31956.0 2236.0 109582 -0.0005 0.0575 0.0853 0.1059 -0.0197;4234.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;10828.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10491.0 644.0 109585 -0.0123 0.0875 0.0025 0.1026 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;6328.0 287.0 109591 0.0007 0.0448 0.0522 0.1023 0.0022;13148.0 723.0 109592 0.0259 0.0516 0.0216 0.1116 0.0039;4515.0 108.0 109588 0.0240 0.0473 -0.0114 0.0609 0.0011;7979.0 461.0 109594 -0.0215 0.0462 0.0524 0.1292 0.0123;503.0 10.0 109595 0.0052 0.0402 0.0400 0.0191 -0.0014,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109577.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000,109536 1045;109476 1045;109574 1036;109575 1114;109583 636;109577 1082;109578 1016;109580 1017;109581 1079;109582 1104;109517 1023;109584 1073;109585 1053;109586 980;109524 1044;109591 1062;109592 1042;109588 1078;109594 1038;109595 433
data,1241450100,252472.0;11311.0;261310.0;7814.0;262042.0;10845.0;253855.0;8740.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;1163.0 32.0 109595 0.0000 0.0680 0.0573 0.0185 0.0064;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;7704.0 303.0 109574 0.0141 0.0689 -0.0039 0.0891 0.0040;6138.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7744.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4865.0 114.0 109580 0.0097 0.0064 0.0378 0.0809 0.0074;6020.0 290.0 109581 -0.0329 0.0818 0.0031 0.1001 0.0017;31991.0 2239.0 109582 -0.0004 0.0575 0.0852 0.1059 -0.0197;4234.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;10828.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10491.0 644.0 109585 -0.0123 0.0875 0.0025 0.1026 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4515.0 108.0 109588 0.0240 0.0473 -0.0114 0.0609 0.0011;6328.0 287.0 109591 0.0007 0.0448 0.0522 0.1023 0.0022;13180.0 726.0 109592 0.0257 0.0514 0.0216 0.1115 0.0039;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;8230.0 474.0 109594 -0.0193 0.0484 0.0518 0.1226 0.0125;2934.0 30.0 109583 -0.0124 0.0135 0.0283 0.0331 0.0065,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 846;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109577.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000,109536 1087;109595 958;109476 1083;109574 1089;109575 980;109577 1016;109578 1097;109580 1062;109581 981;109582 1073;109517 1030;109584 1105;109585 1104;109586 1003;109588 1039;109591 1097;109592 1035;109524 1070;109594 1057;109583 34
data,1241450400,253540.0;11361.0;262364.0;7845.0;263086.0;10899.0;254832.0;8785.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;7704.0 303.0 109574 0.0141 0.0689 -0.0039 0.0891 0.0040;6138.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7744.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4865.0 114.0 109580 0.0097 0.0064 0.0378 0.0809 0.0074;4234.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;32078.0 2243.0 109582 -0.0003 0.0576 0.0852 0.1056 -0.0197;6020.0 290.0 109581 -0.0329 0.0818 0.0031 0.1001 0.0017;10828.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10491.0 644.0 109585 -0.0123 0.0875 0.0025 0.1026 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;6331.0 287.0 109591 0.0007 0.0448 0.0522 0.1023 0.0022;13327.0 737.0 109592 0.0270 0.0509 0.0214 0.1115 0.0039;4515.0 108.0 109588 0.0240 0.0473 -0.0114 0.0609 0.0011;8496.0 495.0 109594 -0.0192 0.0479 0.0525 0.1204 0.0125;1728.0 46.0 109595 -0.0086 0.0567 0.0558 0.0252 0.0073,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109577.0 20000;109578.0 20000;109580.0 20000;109517.0 20000;109582.0 20000;109581.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109591.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000,109536 1030;109476 1063;109574 1017;109575 1054;109577 1039;109578 1082;109580 1058;109517 1080;109582 1072;109581 1116;109584 1033;109585 1023;109586 1091;109524 1043;109591 1062;109592 977;109588 1036;109594 1087;109595 1037
data,1241450700,254647.0;11421.0;263399.0;7894.0;264200.0;10951.0;255910.0;8827.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;7704.0 303.0 109574 0.0141 0.0689 -0.0039 0.0891 0.0040;6138.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7751.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4865.0 114.0 109580 0.0097 0.0064 0.0378 0.0809 0.0074;4234.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;32307.0 2265.0 109582 0.0000 0.0571 0.0854 0.1055 -0.0198;6020.0 290.0 109581 -0.0329 0.0818 0.0031 0.1001 0.0017;10832.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10514.0 645.0 109585 -0.0123 0.0871 0.0024 0.1029 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;6338.0 288.0 109591 0.0003 0.0466 0.0522 0.1022 0.0022;13554.0 749.0 109592 0.0281 0.0499 0.0214 0.1109 0.0039;4515.0 108.0 109588 0.0240 0.0473 -0.0114 0.0609 0.0011;8690.0 512.0 109594 -0.0181 0.0477 0.0529 0.1190 0.0127;2144.0 53.0 109595 -0.0054 0.0473 0.0474 0.0294 0.0087,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109577.0 20000;109578.0 20000;109580.0 20000;109517.0 20000;109582.0 20000;109581.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109591.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000,109536 978;109476 1015;109574 1053;109575 1088;109577 1014;109578 1066;109580 997;109517 1066;109582 1072;109581 1054;109584 1053;109585 1032;109586 1070;109524 1061;109591 1102;109592 1078;109588 1030;109594 1061;109595 1110
data,1241451000,255726.0;11488.0;264428.0;7938.0;265331.0;11012.0;256928.0;8863.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;7705.0 303.0 109574 0.0141 0.0689 -0.0039 0.0891 0.0040;6138.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7751.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4866.0 115.0 109580 0.0102 0.0063 0.0380 0.0809 0.0074;6021.0 291.0 109581 -0.0322 0.0797 0.0026 0.1014 0.0017;32638.0 2298.0 109582 -0.0002 0.0574 0.0859 0.1052 -0.0200;4234.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;10843.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10536.0 646.0 109585 -0.0116 0.0871 0.0026 0.1015 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;6388.0 292.0 109591 0.0007 0.0509 0.0524 0.1018 0.0022;13777.0 757.0 109592 0.0276 0.0495 0.0215 0.1103 0.0039;4515.0 108.0 109588 0.0240 0.0473 -0.0114 0.0609 0.0011;8868.0 527.0 109594 -0.0185 0.0479 0.0537 0.1185 0.0128;2405.0 57.0 109595 -0.0039 0.0525 0.0474 0.0265 0.0089,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109577.0 20000;109578.0 20000;109580.0 20000;109517.0 20000;109582.0 20000;109581.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109591.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000,109536 1076;109476 1094;109574 1007;109575 1061;109577 1104;109578 1014;109580 1013;109581 1021;109582 1115;109517 1011;109584 1095;109585 1078;109586 1030;109524 1054;109591 1115;109592 1018;109588 964;109594 1074;109595 1056
data,1241451000,256810.0;11570.0;265489.0;7977.0;266366.0;11066.0;257967.0;8922.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;7705.0 303.0 109574 0.0141 0.0689 -0.0039 0.0891 0.0040;6143.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7751.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4870.0 115.0 109580 0.0102 0.0063 0.0380 0.0809 0.0074;6046.0 293.0 109581 -0.0323 0.0795 0.0025 0.1020 0.0017;32969.0 2334.0 109582 -0.0016 0.0571 0.0862 0.1071 -0.0201;4235.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;10849.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10558.0 648.0 109585 -0.0120 0.0871 0.0025 0.1021 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;6475.0 299.0 109591 0.0010 0.0525 0.0524 0.1020 0.0021;13997.0 773.0 109592 0.0287 0.0494 0.0210 0.1106 0.0038;4526.0 108.0 109588 0.0240 0.0473 -0.0114 0.0609 0.0011;9019.0 544.0 109594 -0.0189 0.0473 0.0530 0.1191 0.0131;2626.0 59.0 109595 -0.0056 0.0531 0.0471 0.0279 0.0069,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109577.0 20000;109578.0 20000;109580.0 20000;109517.0 20000;109582.0 20000;109581.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109591.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000,109536 1020;109476 1050;109574 1068;109575 1063;109577 1030;109578 1030;109580 1044;109581 1092;109582 1070;109517 1054;109584 1032;109585 1033;109586 1054;109524 1078;109591 1047;109592 1039;109588 1094;109594 1063;109595 1039
data,1241451300,257848.0;11630.0;266558.0;8012.0;267449.0;11114.0;259034.0;8991.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;7708.0 303.0 109574 0.0141 0.0689 -0.0039 0.0891 0.0040;6144.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7751.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4874.0 115.0 109580 0.0102 0.0063 0.0380 0.0809 0.0074;4235.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;33319.0 2360.0 109582 -0.0019 0.0574 0.0863 0.1070 -0.0201;6057.0 293.0 109581 -0.0323 0.0795 0.0025 0.1020 0.0017;10856.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10572.0 649.0 109585 -0.0118 0.0871 0.0026 0.1014 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;6539.0 302.0 109591 0.0014 0.0524 0.0525 0.1018 0.0021;14201.0 789.0 109592 0.0301 0.0485 0.0209 0.1104 0.0038;4532.0 109.0 109588 0.0212 0.0467 -0.0105 0.0631 0.0012;9186.0 557.0 109594 -0.0194 0.0478 0.0530 0.1193 0.0129;2833.0 59.0 109595 -0.0056 0.0531 0.0471 0.0279 0.0069,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109577.0 20000;109578.0 20000;109580.0 20000;109517.0 20000;109582.0 20000;109581.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109591.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000,109536 1009;109476 1052;109574 1074;109575 1064;109577 1039;109578 1048;109580 1063;109517 1083;109582 1090;109581 1027;109584 1015;109585 1077;109586 1073;109524 1056;109591 1081;109592 1067;109588 984;109594 1062;109595 1036
data,1241451600,258549.0;11662.0;267554.0;8043.0;268495.0;11164.0;260087.0;9040.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;7708.0 303.0 109574 0.0141 0.0689 -0.0039 0.0891 0.0040;6146.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7751.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4876.0 115.0 109580 0.0102 0.0063 0.0380 0.0809 0.0074;4235.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;33462.0 2367.0 109582 -0.0021 0.0575 0.0859 0.1072 -0.0201;6066.0 294.0 109581 -0.0318 0.0795 0.0027 0.1008 0.0017;10862.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10582.0 650.0 109585 -0.0120 0.0872 0.0026 0.1015 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4536.0 110.0 109588 0.0207 0.0463 -0.0109 0.0660 0.0012;6557.0 304.0 109591 0.0009 0.0544 0.0525 0.1018 0.0021;14308.0 794.0 109592 0.0302 0.0484 0.0207 0.1102 0.0038;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;9252.0 561.0 109594 -0.0186 0.0476 0.0534 0.1176 0.0129;2933.0 59.0 109595 -0.0056 0.0531 0.0471 0.0279 0.0069;234.0 11.0 109596 0.1107 0.1025 0.0152 0.0587 -0.0033,109536.0 20000;109476.0 20000;109574.0 20000;109575.0 20000;109577.0 20000;109578.0 20000;109580.0 20000;109517.0 20000;109582.0 20000;109581.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109591.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000;109596.0 11169,109536 967;109476 1073;109574 817;109575 1042;109577 1073;109578 1006;109580 1090;109517 1115;109582 1067;109581 1055;109584 1046;109585 1057;109586 1042;109588 1028;109591 1046;109592 1053;109524 1032;109594 1117;109595 1040;109596 234
data,1241451900,259172.0;11705.0;268600.0;8087.0;269540.0;11207.0;261177.0;9100.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;7708.0 303.0 109574 0.0141 0.0689 -0.0039 0.0891 0.0040;6146.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7751.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4876.0 115.0 109580 0.0102 0.0063 0.0380 0.0809 0.0074;6066.0 294.0 109581 -0.0318 0.0795 0.0027 0.1008 0.0017;33462.0 2367.0 109582 -0.0021 0.0575 0.0859 0.1072 -0.0201;4235.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;10862.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10582.0 650.0 109585 -0.0120 0.0872 0.0026 0.1015 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;6557.0 304.0 109591 0.0009 0.0544 0.0525 0.1018 0.0021;14308.0 794.0 109592 0.0302 0.0484 0.0207 0.1102 0.0038;4536.0 110.0 109588 0.0207 0.0463 -0.0109 0.0660 0.0012;9252.0 561.0 109594 -0.0186 0.0476 0.0534 0.1176 0.0129;2933.0 59.0 109595 -0.0056 0.0531 0.0471 0.0279 0.0069;857.0 54.0 109596 0.0636 0.0396 0.0335 0.1325 0.0057,109536.0 20000;109476.0 20000;109574.0 14313;109575.0 20000;109577.0 20000;109578.0 20000;109580.0 20000;109517.0 20000;109582.0 20000;109581.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109591.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000;109596.0 20000,109536 1014;109476 1014;109574 435;109575 1079;109577 1066;109578 981;109580 1068;109581 1015;109582 1032;109517 1046;109584 1073;109585 1080;109586 1060;109524 1079;109591 1062;109592 1090;109588 1073;109594 1035;109595 1075;109596 623
data,1241452200,260239.0;11797.0;269649.0;8122.0;270623.0;11281.0;262263.0;9150.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;6146.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7751.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4876.0 115.0 109580 0.0102 0.0063 0.0380 0.0809 0.0074;6066.0 294.0 109581 -0.0318 0.0795 0.0027 0.1008 0.0017;33544.0 2372.0 109582 -0.0021 0.0575 0.0860 0.1071 -0.0201;4235.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;10862.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10582.0 650.0 109585 -0.0120 0.0872 0.0026 0.1015 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4536.0 110.0 109588 0.0207 0.0463 -0.0109 0.0660 0.0012;6557.0 304.0 109591 0.0009 0.0544 0.0525 0.1018 0.0021;14308.0 794.0 109592 0.0302 0.0484 0.0207 0.1102 0.0038;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;9252.0 561.0 109594 -0.0186 0.0476 0.0534 0.1176 0.0129;2933.0 59.0 109595 -0.0056 0.0531 0.0471 0.0279 0.0069;1842.0 141.0 109596 0.0273 0.1355 0.0198 0.1661 0.0101,109536.0 20000;109476.0 20000;109575.0 20000;109577.0 20000;109578.0 20000;109580.0 20000;109517.0 20000;109582.0 20000;109581.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109591.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000;109596.0 20000,109536 1076;109476 1056;109575 1044;109577 1043;109578 998;109580 1025;109581 1018;109582 1094;109517 1079;109584 1076;109585 1007;109586 1042;109588 1068;109591 1050;109592 1086;109524 1115;109594 1030;109595 1020;109596 1073
data,1241452200,261318.0;11882.0;270690.0;8166.0;271661.0;11349.0;263332.0;9203.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;6146.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7751.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4876.0 115.0 109580 0.0102 0.0063 0.0380 0.0809 0.0074;6066.0 294.0 109581 -0.0318 0.0795 0.0027 0.1008 0.0017;33722.0 2389.0 109582 -0.0024 0.0577 0.0861 0.1072 -0.0201;4235.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;10862.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10582.0 650.0 109585 -0.0120 0.0872 0.0026 0.1015 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4536.0 110.0 109588 0.0207 0.0463 -0.0109 0.0660 0.0012;6557.0 304.0 109591 0.0009 0.0544 0.0525 0.1018 0.0021;14308.0 794.0 109592 0.0302 0.0484 0.0207 0.1102 0.0038;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;9252.0 561.0 109594 -0.0186 0.0476 0.0534 0.1176 0.0129;2937.0 59.0 109595 -0.0056 0.0531 0.0471 0.0279 0.0069;2739.0 209.0 109596 0.0273 0.1427 0.0140 0.1637 0.0046,109536.0 20000;109476.0 20000;109575.0 20000;109577.0 20000;109578.0 20000;109580.0 20000;109517.0 20000;109582.0 20000;109581.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109591.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000;109596.0 20000,109536 1070;109476 1063;109575 1067;109577 1090;109578 1034;109580 1089;109581 1110;109582 1056;109517 1047;109584 978;109585 996;109586 1037;109588 1037;109591 1041;109592 1069;109524 1006;109594 1046;109595 1104;109596 1060
data,1241452500,262333.0;11961.0;271690.0;8190.0;272657.0;11409.0;264428.0;9261.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;6146.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7751.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4876.0 115.0 109580 0.0102 0.0063 0.0380 0.0809 0.0074;6066.0 294.0 109581 -0.0318 0.0795 0.0027 0.1008 0.0017;33930.0 2404.0 109582 -0.0024 0.0576 0.0860 0.1074 -0.0201;4235.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;10862.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10582.0 650.0 109585 -0.0120 0.0872 0.0026 0.1015 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;6557.0 304.0 109591 0.0009 0.0544 0.0525 0.1018 0.0021;14308.0 794.0 109592 0.0302 0.0484 0.0207 0.1102 0.0038;4536.0 110.0 109588 0.0207 0.0463 -0.0109 0.0660 0.0012;9252.0 561.0 109594 -0.0186 0.0476 0.0534 0.1176 0.0129;2940.0 59.0 109595 -0.0056 0.0531 0.0471 0.0279 0.0069;3543.0 273.0 109596 0.0178 0.1349 0.0143 0.1688 0.0041,109536.0 20000;109476.0 20000;109575.0 20000;109577.0 20000;109578.0 20000;109580.0 20000;109517.0 20000;109582.0 20000;109581.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109591.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000;109596.0 20000,109536 1046;109476 1061;109575 1044;109577 1084;109578 990;109580 1067;109581 1045;109582 1072;109517 1019;109584 1047;109585 1033;109586 1055;109524 1076;109591 1132;109592 1096;109588 1069;109594 1028;109595 1022;109596 1014
data,1241452800,263429.0;12072.0;272714.0;8236.0;273776.0;11499.0;265463.0;9312.0,3047.0 25.0 109536 0.0057 0.0021 0.0103 0.0426 0.0042;3250.0 59.0 109476 0.0041 0.0272 0.0447 0.0457 0.0037;6146.0 190.0 109575 0.0023 0.0424 0.0600 0.0664 0.0070;7751.0 327.0 109577 0.0141 0.0569 0.0177 0.1001 0.0007;2838.0 58.0 109578 -0.0086 0.0618 0.0018 0.0590 0.0003;4876.0 115.0 109580 0.0102 0.0063 0.0380 0.0809 0.0074;6066.0 294.0 109581 -0.0318 0.0795 0.0027 0.1008 0.0017;34148.0 2431.0 109582 -0.0029 0.0579 0.0866 0.1072 -0.0203;4235.0 101.0 109517 0.0166 0.0234 0.0458 0.0578 0.0039;10862.0 495.0 109584 0.0102 0.0420 0.0660 0.0944 0.0036;10582.0 650.0 109585 -0.0120 0.0872 0.0026 0.1015 -0.0020;2857.0 30.0 109586 -0.0082 0.0152 0.0157 0.0439 0.0055;4536.0 110.0 109588 0.0207 0.0463 -0.0109 0.0660 0.0012;6557.0 304.0 109591 0.0009 0.0544 0.0525 0.1018 0.0021;14308.0 794.0 109592 0.0302 0.0484 0.0207 0.1102 0.0038;4248.0 80.0 109524 0.0101 0.0254 0.0423 0.0482 0.0090;9252.0 561.0 109594 -0.0186 0.0476 0.0534 0.1176 0.0129;2966.0 59.0 109595 -0.0056 0.0531 0.0471 0.0279 0.0069;4395.0 357.0 109596 0.0106 0.1336 0.0206 0.1793 0.0074,109536.0 20000;109476.0 20000;109575.0 20000;109577.0 20000;109578.0 20000;109580.0 20000;109517.0 20000;109582.0 20000;109581.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109591.0 20000;109592.0 20000;109524.0 20000;109594.0 20000;109595.0 20000;109596.0 20000,109536 1027;109476 1102;109575 968;109577 1056;109578 1016;109580 1067;109581 1027;109582 1081;109517 1067;109584 1033;109585 1012;109586 1135;109588 1057;109591 1058;109592 1035;109524 1061;109594 1120;109595 978;109596 1100
